,球队,球员,位置,team_id,出场次数,出场时间,进球数,射门数,射正球门数,长传次数,长传成功次数,传中次数,传中成功次数,直传次数,直传成功次数,任意球次数,任意球成功次数,角球次数,角球成功次数,直塞球成功次数,助攻次数,关键传球次数,向前传球成功次数,过人次数,过人成功次数,抢断次数,被过人次数,争高空球次数,争高空球成功次数,犯规次数,被犯规次数,拦截次数,封堵射门次数,解围次数,防守失误导致丢球数,防守失误导致射门数,黄牌次数,第二张黄牌次数,直接红牌次数,进球效率,被进球效率,积分
51507,Arsenal,Laurent Koscielny,Defender,3,1.0,98.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.111111111111,3.0
11334,Arsenal,Petr Cech,Goalkeeper,3,1.0,98.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.111111111111,3.0
56917,Bournemouth,Steve Cook,Defender,91,1.0,98.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,0.111111111111,0.1875,0.0
81880,Arsenal,Alex Oxlade-Chamberlain,Midfielder,3,1.0,75.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.111111111111,3.0
37605,Arsenal,Mesut Özil,Midfielder,3,1.0,98.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.111111111111,3.0
126184,Bournemouth,Nathan Aké,Defender,91,1.0,98.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,3.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
15149,Bournemouth,Simon Francis,Defender,91,1.0,98.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,22.0,3.0,1.0,2.0,0.0,6.0,6.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.111111111111,0.1875,0.0
78007,Bournemouth,Joshua King,Forward,91,1.0,98.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
75115,Bournemouth,Callum Wilson,Forward,91,1.0,63.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
48615,Bournemouth,Harry Arter,Midfielder,91,1.0,98.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,39.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.111111111111,0.1875,0.0
15885,Bournemouth,Adam Federici,Goalkeeper,91,1.0,98.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
56872,Bournemouth,Junior Stanislas,Midfielder,91,1.0,70.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,12.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
158074,Arsenal,Gabriel,Defender,3,1.0,83.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.1875,0.111111111111,3.0
88498,Bournemouth,Benik Afobe,Forward,91,1.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
103912,Bournemouth,Jordon Ibe,Midfielder,91,1.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
41792,Arsenal,Aaron Ramsey,Midfielder,3,1.0,24.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.111111111111,3.0
44346,Arsenal,Olivier Giroud,Forward,3,1.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.111111111111,3.0
178304,Bournemouth,Lys Mousset,Forward,91,1.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.1875,0.0
